course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
721,"Contabilidad Gubernamental en México",contabilidad-gubernamental,True,179,0,0,0,Beginner,0,"2015-08-14 19:29:24","Business Finance"
722,"Formação de preços em serviços",formacao-de-precos-em-servicos,True,55,0,0,0,Intermediate,0,"2017-04-26 05:08:15","Business Finance"
723,"Geld verdienen mit dem Ticken der Uhr, wie Warren Buffett!",optionen-kompass-ihr-navi-fur-konstanten-borsenerfolg,True,148,0,0,0,Beginner,0,"2016-03-30 01:44:45","Business Finance"
726,"Curso de Iniciación al Trading",curso-de-iniciacion-al-trading,True,141,0,0,0,Beginner,0,"2015-11-26 05:26:14","Business Finance"
728,"3 documentos clave para administrar tu empresa con éxito",3-documentos-clave-para-administrar-tu-empresa-con-exito,True,131,0,0,0,Intermediate,0,"2013-05-16 10:03:47","Business Finance"
729,"ForexOpciones Binarias para Principiantes",forexopciones-binarias-para-principiantes,True,148,0,0,0,Beginner,0,"2016-04-01 21:22:52","Business Finance"
732,"Contabilità Generale",contabilita-generale,True,162,0,0,0,Beginner,0,"2017-05-29 23:47:21","Business Finance"
735,"Le basi del trading online",le-basi-del-trading-online,True,100,0,0,0,Beginner,0,"2017-05-31 17:02:09","Business Finance"
737,"Invierte en la Bolsa Mexicana y de USA",invierte-en-la-bmv,True,196,0,0,0,Beginner,0,"2015-08-10 18:43:10","Business Finance"
740,"Tudo sobre Investimentos em Renda Fixa",tudo-sobre-investimentos-em-renda-fixa,True,188,0,0,0,Beginner,0,"2016-08-22 14:42:20","Business Finance"
743,"Introducción a las Finanzas",introduccion-a-las-finanzas,True,9,0,0,0,Beginner,0,"2015-01-27 20:20:34","Business Finance"
746,"Introduction to Health Financing",introduction-to-health-financing,True,97,0,0,0,Beginner,0,"2016-05-17 19:10:41","Business Finance"
748,"9. Sinking Funds",sinking-funds,True,12,0,0,0,Beginner,0,"2014-02-11 18:08:38","Business Finance"
750,"Accounting - Basic Costing ",basic-costing,True,140,0,0,0,Beginner,0,"2015-08-04 18:45:56","Business Finance"
753,"Understanding Financial Derivatives",understanding-financial-derivatives,True,165,0,0,0,Intermediate,0,"2017-03-24 22:25:11","Business Finance"
756,"The Fast Route to a Faster Financial Close",faster-financial-close,True,83,0,0,0,Intermediate,0,"2017-06-23 22:05:17","Business Finance"
759,"Depreciation, Amortization and Depletion",depreciation-amor,True,169,0,0,0,Intermediate,0,"2017-03-06 23:59:02","Business Finance"
760,"Breakeven Analysis and Pricing",breakeven-analysis-and-pricing,True,148,0,0,0,Beginner,0,"2014-09-22 04:32:37","Business Finance"
763,"Accounting and Business Basics",accounting-and-business-basics,True,185,0,0,0,Beginner,0,"2017-01-19 16:37:27","Business Finance"
766,"Gana en la Bolsa con Análisis Técnico",curso-basico-de-interpretacion-de-la-bolsa-mediante-graficos,True,177,0,0,0,Beginner,0,"2014-01-29 09:35:29","Business Finance"
768,"Cómo ganar dinero invirtiendo en bolsa",como-ganar-dinero-invirtiendo-en-bolsa,True,32,0,0,0,Beginner,0,"2016-04-02 01:46:55","Business Finance"
769,"Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben",investiere-online-und-erhalte-zinsen-von-25-in-dollar,True,112,0,0,0,Beginner,0,"2015-02-25 15:13:13","Business Finance"
772,"Grundlagen der finanziellen Unabhängigkeit",grundlagen-der-finanziellen-unabhangigkeit,True,147,0,0,0,Beginner,0,"2016-04-21 19:07:16","Business Finance"
773,"Wie Du, Dir auch mit kleinen Beträgen ein Vermögen aufbaust",wie-du-dir-auch-mit-kleinen-betragen-ein-vermogen-aufbaust,True,54,0,0,0,Beginner,0,"2016-12-14 20:18:45","Business Finance"
777,"Learn Wave accounting to maintain books properly",learn-wave-accounting-to-maintain-books-properly,True,123,0,0,0,Beginner,0,"2016-01-13 22:06:39","Business Finance"
779,"Surviving Introduction to Finance",surviving-introduction-to-finance,True,157,0,0,0,Beginner,0,"2014-02-06 03:58:39","Business Finance"
780,"Cost of Capital and Weighted Average Cost of Capital",weighted-average-cost-of-capital-wacc,True,37,0,0,0,Beginner,0,"2016-04-11 20:44:34","Business Finance"
781,"Studying the CFA Program exams (Mandarin language version)",studying-the-cfa-mandarin,True,120,0,0,0,Beginner,0,"2014-04-09 08:38:41","Business Finance"
783,"Learn How To use Channels to find amazing Forex Entries",learn-how-to-use-channels-to-find-amazing-forex-entries,True,10,0,0,0,Beginner,0,"2017-05-24 18:05:36","Business Finance"
785,"Cost Accounting Labour Costing (Professional Course Level)",labour-costing,True,79,0,0,0,Beginner,0,"2015-04-20 18:33:40","Business Finance"
786,"The Intelligent Investor",the-intelligent-investor,True,61,0,0,0,Beginner,0,"2015-08-27 00:02:29","Business Finance"
787,"Build your own Naked Trading Forex Robot",build-your-own-naked-trading-forex-robot,True,136,0,0,0,Beginner,0,"2015-08-11 21:24:32","Business Finance"
788,"Tax Strategies of the Wealthy",everything-you-need-to-know-about-taxes,True,79,0,0,0,Beginner,0,"2016-04-29 23:25:42","Business Finance"
789,"The Ultimate Fibonacci Trading Plan for Forex and Stocks",fibonacci-trading-strategy,True,117,0,0,0,Beginner,0,"2016-08-19 19:12:04","Business Finance"
791,"Forex - Calculate Lot Size Like Pro",forex-calculate-lot-size-like-pro,True,98,0,0,0,Beginner,0,"2016-06-21 03:14:09","Business Finance"
793,"Trading Robot Forex Programs in Your Sleep in Live Examples!",trading-robot-forex-programs-in-your-sleep-in-live-examples,True,108,0,0,0,Advanced,0,"2016-01-28 23:03:11","Business Finance"
800,"Equity Products",equity-products,True,94,0,0,0,Beginner,0,"2014-03-11 15:48:52","Business Finance"
803,"Basics of Tax in India  (College Level)",basics-of-indian-income-tax,True,103,0,0,0,Beginner,0,"2015-01-31 13:53:48","Business Finance"
804,"Trade for a Living",trade-for-a-living,True,185,0,0,0,Beginner,0,"2014-03-22 22:56:09","Business Finance"
805,"Banking Credit Analysis Process (for Bankers)",credit-analysis-process,True,67,0,0,0,Beginner,0,"2014-07-12 11:00:16","Business Finance"
808,"Get out of Debt - The Power of Using Compounding Interest",get-out-of-debt-the-power-of-using-compounding-interest,True,192,0,0,0,Beginner,0,"2015-01-12 00:55:49","Business Finance"
811,"Learn to Trade Forex Naked Price Action Wammie Trade",learn-to-trade-forex-naked-price-action-wammie-trade,True,99,0,0,0,Beginner,0,"2016-02-17 19:07:59","Business Finance"
816,"Hedge Fund Trading Systems For Stocks - Part One",amibroker-trading-systems,True,47,0,0,0,Beginner,0,"2016-10-29 21:56:38","Business Finance"
817,"Bonds For Beginners - A Guide To The Bond Markets",bonds-for-beginners-a-guide-to-fixed-income-investments,True,1,0,0,0,Beginner,0,"2015-04-20 21:17:15","Business Finance"
818,"Crowdfunding for Filmmakers",crowdfunding-for-filmmakers,True,18,0,0,0,Beginner,0,"2015-12-01 18:38:53","Business Finance"
819,"How to Make IT Work Successfully in Capital Markets",how-to-make-it-work-successfully-in-capital-markets,True,196,0,0,0,Beginner,0,"2014-03-11 16:26:48","Business Finance"
821,"Learn How to Profit In Forex With Market Rhythms",learn-how-to-profit-with-market-rhythms,True,50,0,0,0,Beginner,0,"2014-08-02 17:13:03","Business Finance"
832,"How to Grow your Small Business and not run out of Cash",how-to-grow-your-small-business-and-not-run-out-of-cash,True,195,0,0,0,Beginner,0,"2016-04-05 18:55:57","Business Finance"
833,"Finance for Non Finance Executives",finance-for-non-finance-executives,True,29,0,0,0,Beginner,0,"2014-06-25 15:09:12","Business Finance"
839,"Illustrator CC MasterClass",illustrator-cc-masterclass,True,185,0,0,0,Beginner,0,"2017-05-02 16:41:21","Graphic Design"
843,"Create Professional Looking Infographics With No Experience",create-professional-looking-infographics,True,61,0,0,0,Beginner,0,"2017-03-21 19:00:13","Graphic Design"
846,"Deinen Roman setzen mit PagePlus in 10 einfachen Schritten",deinen-roman-setzen-mit-pageplus-in-10-einfachen-schritten,True,140,0,0,0,Beginner,0,"2017-04-24 16:44:12","Graphic Design"
848,"The Ultimate Drawing Course - Beginner to Advanced",the-ultimate-drawing-course-beginner-to-advanced,True,19,0,0,0,Beginner,0,"2017-01-23 00:20:05","Graphic Design"
853,"Vector Logo Design in Affinity Designer",logoaffinitydesigner,True,176,0,0,0,Beginner,0,"2017-02-07 18:09:03","Graphic Design"
854,"How To Create A Low Poly Portrait With The Pen Tool",how-to-create-a-low-poly-portrait-with-the-pen-tool-adobe-illustrator,True,112,0,0,0,Beginner,0,"2016-11-15 14:40:56","Graphic Design"
858,"Learn to create beautiful web interfaces and logos",how-to-create-beautiful-web-designs,True,120,0,0,0,Beginner,0,"2013-07-17 18:18:02","Graphic Design"
863,"Adobe InDesign CC Advanced",adobe-indesign-cc-advanced,True,141,0,0,0,Advanced,0,"2016-10-18 17:09:56","Graphic Design"
865,"MicroStation - Células",microstation-celulas,True,164,0,0,0,Beginner,0,"2014-04-15 21:48:55","Graphic Design"
866,"Photoshop - Creación de Efectos 2",photoshop-creacion-de-efectos-2,True,152,0,0,0,Beginner,0,"2017-05-17 19:19:18","Graphic Design"
869,"Photoshop - Aprende a Transformar Imágenes",photoshop-aprende-a-transformar-imagenes,True,99,0,0,0,Beginner,0,"2017-03-08 18:05:51","Graphic Design"
871,"Adobe Photoshop pentru Social Media",adobe-photoshop-pentru-social-media,True,149,0,0,0,Beginner,0,"2016-06-08 16:02:39","Graphic Design"
873,"Cómo crear maquetas con Adobe XD",como-crear-maquetas-con-adobe-xd,True,46,0,0,0,Beginner,0,"2017-05-28 16:17:36","Graphic Design"
874,"Aprenda Modelagem 3D com o 123D Design",123d-design,True,100,0,0,0,Beginner,0,"2016-07-07 21:15:34","Graphic Design"
878,"Design a logo for FREE in Inkscape",logoinkscape,True,29,0,0,0,Beginner,0,"2017-05-01 18:32:43","Graphic Design"
885,"Teoria Basica del Arte. Como Pintar Ilustraciones Digitales",teoria-basica-del-arte-como-pintar-ilustraciones-digitales,True,187,0,0,0,Beginner,0,"2015-09-08 17:29:12","Graphic Design"
889,"Photoshop para iniciante - o básico",photoshop-para-iniciante-o-basico,True,172,0,0,0,Beginner,0,"2017-07-03 01:36:55","Graphic Design"
894,"Photoshop CC 2015 Top New Features",photoshop-cc-2015-top-new-features,True,100,0,0,0,Beginner,0,"2017-06-26 19:37:58","Graphic Design"
895,"Cartoon Game Logo Design using Photoshop",cartoon-game-logo-design-using-photoshop,True,165,0,0,0,Beginner,0,"2015-11-11 18:54:16","Graphic Design"
901,"How to design a business card on Photoshop (for beginners)",businesscarddesignphotoshop,True,138,0,0,0,Beginner,0,"2016-08-27 19:02:40","Graphic Design"
905,"Learn Blender 3D  - The introduction course",learn-blender-3d-in-under-2-hours-the-intro-course,True,20,0,0,0,Beginner,0,"2016-08-19 00:52:30","Graphic Design"
906,"Inkscape For Beginners 20162017",udemy-master-inkscape-beginner-course-20162017-unofficial,True,100,0,0,0,Beginner,0,"2016-09-26 17:24:45","Graphic Design"
911,"Become A Logo Designer ",become-a-logo-designer,True,56,0,0,0,Beginner,0,"2015-07-14 16:07:03","Graphic Design"
915,"Learning Photoshop CC 2014 in Egyptian Arabic ",photoshop-egyptian-arabic,True,183,0,0,0,Beginner,0,"2016-01-10 16:24:47","Graphic Design"
919,"Make tech circles in Adobe Illustrator in 30 minutes",make-tech-circles-in-adobe-illustrator-in-30-minutes,True,192,0,0,0,Beginner,0,"2015-10-14 21:42:40","Graphic Design"
922,"Turn Your Photos Into Professional And Modern Artworks",turn-your-photos-into-professional-and-modern-artworks,True,21,0,0,0,Beginner,0,"2014-09-16 13:09:16","Graphic Design"
923,"Getting Started With Photoshop CC",getting-started-with-photoshop-cc2,True,192,0,0,0,Beginner,0,"2015-06-19 22:25:42","Graphic Design"
924,"Learn Adobe Photoshop in 1 Hour",learn-adobe-photoshop-in-1-hour,True,67,0,0,0,Beginner,0,"2015-07-07 23:16:37","Graphic Design"
926,"Illustrator - Creating stylised images from a photo",illustrator-free-creating-stylised-images-from-a-photo-using-trace,True,57,0,0,0,Beginner,0,"2014-09-09 14:16:50","Graphic Design"
931,Infodesign,infodesign,True,155,0,0,0,Beginner,0,"2017-03-24 00:39:48","Graphic Design"
932,"Affinity Designer - tworzenie wzorków",affinity-designer-tworzenie-wzorkow,True,84,0,0,0,Beginner,0,"2017-01-13 20:08:41","Graphic Design"
935,"Advance Learning Tools Corel Draw Graphics Design",advance-learning-tools-corel-draw-graphics-design,True,120,0,0,0,Beginner,0,"2016-05-31 21:27:22","Graphic Design"
936,"Logo Design for Entrepreneurs ",introduction-to-logo-design,True,158,0,0,0,Beginner,0,"2014-04-04 16:21:31","Graphic Design"
937,"Draw a Kitten",draw-a-kitten,True,147,0,0,0,Beginner,0,"2015-06-12 18:37:40","Graphic Design"
939,"Texturing For Designers - Bring Life to Design With Textures",texturing-for-designers-bring-life-to-design-with-textures,True,16,0,0,0,Beginner,0,"2017-04-18 00:47:52","Graphic Design"
944,"Photoshop Workflow - Manipulação de imagem para Publicidade",photoshop-workflow-profissional,True,183,0,0,0,Advanced,0,"2017-06-28 03:28:04","Graphic Design"
948,"Convert Image to Vector in Adobe illustrator",convert-image-to-vector-in-adobe-illustrator,True,124,0,0,0,Intermediate,0,"2016-07-13 16:57:42","Graphic Design"
949,"Design & Create Vector Graphics With Inkscape 2016",design-create-vector-graphics-with-inkscape,True,127,0,0,0,Beginner,0,"2015-06-08 18:46:45","Graphic Design"
951,"Learn Photoshop Quickly (For Bloggers & Web Images)",pscourse,True,148,0,0,0,Beginner,0,"2014-10-08 22:31:26","Graphic Design"
954,"Logo Design Theory & Application Bootcamp",logo-design-theory-application-bootcamp,True,129,0,0,0,Beginner,0,"2016-01-10 16:16:39","Graphic Design"
955,"LaTeX for Professional Publications",learn-latex,True,3,0,0,0,Beginner,0,"2013-09-24 18:21:26","Graphic Design"
961,"How to stylize your photos in Photoshop with color overlays",how-to-stylize-your-photos-in-photoshop-with-color-overlays,True,164,0,0,0,Beginner,0,"2017-03-30 16:26:36","Graphic Design"
964,"The Logo Design Process From Start To Finish",the-logo-design-process-from-start-to-finish,True,84,0,0,0,Beginner,0,"2013-09-24 03:52:32","Graphic Design"
971,"Photoshop - Tratamento de pele profissional",como-fazer-retoque-de-pele-profissional-em-10-passos,True,72,0,0,0,Intermediate,0,"2017-06-06 14:22:28","Graphic Design"
973,"Primeros Pasos con Photoshop CC",felinu-primeros-pasos-con-photoshop,True,32,0,0,0,Beginner,0,"2015-09-23 15:30:59","Graphic Design"
977,"master course - realistisch zeichnen lernen",realistisch-zeichnen-lernen-augen,True,102,0,0,0,Beginner,0,"2016-02-10 00:25:00","Graphic Design"
979,"Learn UIUX and Mobile App Design in Photoshop from Scratch",learn-uiux-and-mobile-app-design-in-photoshop-from-scratch,True,166,0,0,0,Beginner,0,"2015-08-06 20:22:52","Graphic Design"
985,"YOU can Draw, Shade and Paint a Mixed Media Girl...today!",paint-a-mixed-media-girl,True,101,0,0,0,Beginner,0,"2014-01-28 02:30:26","Graphic Design"
987,"Text based Logo Design for Business Using Adobe Photoshop",text-based-logo-design-using-adobe-photoshop,True,89,0,0,0,Beginner,0,"2015-08-03 22:10:33","Graphic Design"
988,"BUSINESS CARD DESIGN IN POWERPOINT",design-flat-business-cards-in-powerpoint,True,5,0,0,0,Beginner,0,"2016-05-15 18:57:39","Graphic Design"
991,"Graphic Design - An Overview of the Field",graphic-design-secrets,True,44,0,0,0,Beginner,0,"2015-11-09 19:10:57","Graphic Design"
992,"FLAT ICON DESIGN IN POWERPOINT",flat-icon-design-powerpoint,True,161,0,0,0,Beginner,0,"2016-05-03 00:54:17","Graphic Design"
993,"Bring your sketch to life - learn digital illustration",digital-illustration-with-illustrator-and-photoshop,True,41,0,0,0,Beginner,0,"2016-04-29 00:39:55","Graphic Design"
994,"Design Tickets and Vouchers in Photoshop and Illustrator",design-tickets-and-vouchers-in-photoshop-and-illustrator,True,144,0,0,0,Beginner,0,"2017-05-27 00:01:54","Graphic Design"
997,"Design bestselling T-shirts from Beginner to Expert.",t-shirt-design-from-beginner-to-expert-using-photoshop,True,1,0,0,0,Beginner,0,"2016-04-06 20:48:07","Graphic Design"
999,"Create Animated Gif Advertising Banners in Photoshop CC",learn-how-to-create-animated-gif-advertising-banners-in-photoshop-cc,True,105,0,0,0,Beginner,0,"2017-01-10 21:46:22","Graphic Design"
1001,"Adobe - Create a professional logo step-by-step (Beauty)",adobe-create-a-professional-logo-step-by-step-beauty,True,123,0,0,0,Beginner,0,"2016-08-27 23:43:41","Graphic Design"
1002,"Essential Skills for Designers - Mastering the Pen Tool",pen-tool,True,181,0,0,0,Beginner,0,"2013-05-13 12:59:21","Graphic Design"
1005,"History of Art and Design from XV to XXI century",history-of-design-abc,True,9,0,0,0,Beginner,0,"2016-10-24 15:44:34","Graphic Design"
1006,"Adobe Illustrator CC for beginners",illustrator-cc-real-world-projects-for-beginners,True,46,0,0,0,Beginner,0,"2014-12-17 14:01:35","Graphic Design"
1007,"Complete Portrait and Figure Drawing (step-by-step)",complete-portrait-and-figure-drawing-step-by-step,True,140,0,0,0,Beginner,0,"2014-12-17 18:16:16","Graphic Design"
1013,"Become a Graphic Designer, and earn a living from it",become-a-graphic-designer-and-earn-a-living-from-it,True,138,0,0,0,Beginner,0,"2014-09-17 13:20:56","Graphic Design"
1014,"Learn 2D Cell Shading in Photoshop",3dmotive-learn-2d-cell-shading-in-photoshop,True,77,0,0,0,Intermediate,0,"2016-03-14 16:25:09","Graphic Design"
1015,"Learn Digital Drawing in Photoshop",digital-drawing-in-photoshop,True,81,0,0,0,Beginner,0,"2015-10-12 21:21:22","Graphic Design"
1016,"Quickly Batch Export & Package Logo Files for Clients",quickly-batch-export-package-logo-files-for-clients,True,180,0,0,0,Intermediate,0,"2017-05-01 22:06:06","Graphic Design"
1017,"Logo Design for Everybody",logo-design-for-everybody,True,42,0,0,0,Beginner,0,"2016-03-08 17:30:36","Graphic Design"
1020,"Logo Portfolio in 1 Hour in Wordpress",logoportfolio,True,122,0,0,0,Beginner,0,"2016-12-06 22:13:44","Graphic Design"
1023,"Design and Animate a Gamer UI",design-and-animate-a-gamer-ui,True,147,0,0,0,Beginner,0,"2015-01-15 19:59:29","Graphic Design"
1024,"Learn Blender 3D - The materials and texture course",learn-blender-3d-the-materials-and-texture-course,True,140,0,0,0,Beginner,0,"2016-08-08 22:30:17","Graphic Design"
1027,"Learn to Design a Logo in Adobe Illustrator",learn-to-design-a-logo-in-adobe-illustrator,True,3,0,0,0,Beginner,0,"2014-08-23 23:17:22","Graphic Design"
1028,"Diseño de logo para principiantes",logo_para_principiantes,True,166,0,0,0,Beginner,0,"2015-03-23 17:37:40","Graphic Design"
1038,"Corel Draw X8 Başlangıç Eğitimi (YENİ)",coreldraw-x8-temel-egitimi-yeni,True,125,0,0,0,Beginner,0,"2017-06-21 19:35:10","Graphic Design"
1041,"Clipping Masks & Shaped images in Adobe Photoshop CC",how-to-adobe-photoshop-clipping-mask-layer-tutorial-images-photoshop,True,170,0,0,0,Beginner,0,"2016-12-09 04:41:48","Graphic Design"
1044,"Make flat design trees in Adobe Illustrator in 30 minutes!",make-flat-design-trees-in-adobe-illustrator-in-30-minutes,True,41,0,0,0,Beginner,0,"2016-01-22 21:24:38","Graphic Design"
1045,"Photoshop Fantastic! - The Comprehensive Guide to Photoshop",photoshopfantastic,True,51,0,0,0,Beginner,0,"2016-04-06 05:29:30","Graphic Design"
1046,"Easy Typography Tips to Beautify and Strengthen Your Work",typography-tips,True,6,0,0,0,Intermediate,0,"2015-08-06 21:35:13","Graphic Design"
1050,Lettering,saibala-lettering,True,143,0,0,0,Beginner,0,"2016-03-24 21:12:01","Graphic Design"
1051,"Corel Draw x7",coreldrawx7,True,117,0,0,0,Beginner,0,"2016-07-20 19:22:32","Graphic Design"
1054,"Photoshop - Composição vintage",curso-de-photoshop-composicao-vintage,True,55,0,0,0,Beginner,0,"2017-06-12 13:12:54","Graphic Design"
1055,"Illustrator CC 2016 Power Workshops (Deutsch)",illustrator-cc-2016-power-workshops-deutsch,True,100,0,0,0,Intermediate,0,"2016-07-25 17:16:46","Graphic Design"
1059,"Designing an eBook Cover that Sells",designing-an-ebook-cover,True,50,0,0,0,Beginner,0,"2015-05-08 21:54:13","Graphic Design"
1062,"Create your own Photoshop brush preset!",create-autumn-leaf-brushes,True,101,0,0,0,Beginner,0,"2016-11-18 01:59:31","Graphic Design"
1069,"Learn to Draw Pretty Faces for Comic Books",learn-to-draw-pretty-faces-for-comic-books,True,60,0,0,0,Beginner,0,"2016-08-08 21:01:21","Graphic Design"
1076,"Logo Design - Guide to Logo Design in Photoshop",graphic-design-mastering-logo-design,True,49,0,0,0,Beginner,0,"2016-02-05 05:20:39","Graphic Design"
1077,"Logo Design Essentials ",logo-design,True,50,0,0,0,Beginner,0,"2014-06-30 03:09:27","Graphic Design"
1078,"Whiteboard Animation, Beginner To Expert - In 1 Hour!",whiteboardanimation,True,175,0,0,0,Beginner,0,"2017-03-14 20:52:30","Graphic Design"
1085,"Create an Accelerated Learning Flowchart with Watercolors",design-an-information-diet-plan-with-a-watercolor-flowchart,True,37,0,0,0,Beginner,0,"2015-06-08 17:56:38","Graphic Design"
1086,"How to Create Vector Characters in Illustrator or Photoshop",how-to-create-vector-characters-in-illustrator-or-photoshop,True,84,0,0,0,Beginner,0,"2014-10-02 17:40:19","Graphic Design"
1099,"Adobe Photoshop CC for Photographers Advanced",adobe-photoshop-cc-for-photographers-advanced,True,46,0,0,0,Advanced,0,"2017-01-19 22:12:04","Graphic Design"
1100,"Adobe InDesign Tips and Tricks",adobe-indesign-best-tutorials,True,167,0,0,0,Beginner,0,"2015-06-22 23:37:56","Graphic Design"
1103,"Events Promotion Design",eventspromotiondesign,True,71,0,0,0,Intermediate,0,"2016-02-11 21:43:10","Graphic Design"
1109,"Learn to Create Deliverable Brand Identity Package",learn-to-create-deliverable-brand-identity-package,True,27,0,0,0,Beginner,0,"2017-04-13 00:51:27","Graphic Design"
1112,"Character Concept Design for Beginners",character-concept-design-from-beginner-to-pro,True,4,0,0,0,Beginner,0,"2016-09-18 17:56:23","Graphic Design"
1113,"Icon & Logo Symbol Design in Adobe Illustrator",icondesign,True,116,0,0,0,Beginner,0,"2016-11-23 22:57:18","Graphic Design"
1119,"How To Become An Etsy Wholesale Seller",how-to-become-an-etsy-wholesale-seller,True,192,0,0,0,Beginner,0,"2016-03-29 22:34:30","Graphic Design"
1123,"Learn Sketch 3 Mobile App Design From Scratch",learn-sketch-3-graphic-design-from-scratch,True,47,0,0,0,Beginner,0,"2015-01-27 18:01:38","Graphic Design"
1127,"Doble exposición con Photoshop",doble-exposicion-con-photoshop,True,147,0,0,0,Beginner,0,"2015-10-15 23:12:58","Graphic Design"
1128,"Débuter avec KRITA",debuter-avec-krita,True,97,0,0,0,Intermediate,0,"2017-05-01 21:00:57","Graphic Design"
1129,"Criando um poster com foto colagem digital",criando-poster-digital-foto-colagem,True,73,0,0,0,Beginner,0,"2017-05-25 11:25:50","Graphic Design"
1131,"Interiores Sostenibles 101",interiores-sostenibles-101,True,48,0,0,0,Beginner,0,"2017-04-15 18:43:37","Graphic Design"
1135,"Practical Font Design",practical-font-design,True,93,0,0,0,Intermediate,0,"2014-04-16 15:08:48","Graphic Design"
1140,"Adobe Illustrator CC - From scratch ",adobe-illustrator-cc-from-scratch,True,132,0,0,0,Beginner,0,"2015-06-26 18:43:13","Graphic Design"
1145,"Beginners Guide to Kindle Ebook Covers Design With Fireworks",beginners-guide-to-kindle-ebook-covers-design-with-fireworks,True,76,0,0,0,Beginner,0,"2017-06-19 19:26:46","Graphic Design"
1146,"The Complete Adobe Spark Course",the-complete-adobe-spark-course,True,37,0,0,0,Beginner,0,"2017-07-03 17:39:57","Graphic Design"
1148,"Aprende a utilizar Canva",aprende-a-utilizar-canva,True,187,0,0,0,Beginner,0,"2017-05-28 16:09:00","Graphic Design"
1154,"Learn How To Design a Logo in Adobe Illustrator in 30 Mins",30minlogo,True,91,0,0,0,Beginner,0,"2017-01-16 22:00:29","Graphic Design"
1164,"create 9 professional logo design full version",create-9-professional-logo-design-full-version-beginner,True,125,0,0,0,Beginner,0,"2013-07-23 10:40:16","Graphic Design"
1166,"Learn Adobe InDesign from Scratch",learn-adobe-indesign-from-scratch,True,189,0,0,0,Beginner,0,"2016-06-20 15:34:32","Graphic Design"
1168,"Photoshop Tools 101",photoshoptools101,True,133,0,0,0,Beginner,0,"2017-05-01 21:49:18","Graphic Design"
1181,"Creación de iconos con Illustrator",creacion-de-iconos-con-illustrator,True,52,0,0,0,Beginner,0,"2015-01-17 02:28:25","Graphic Design"
1191,"How to Create Top Ranking Mobile App Icons - iOS Edition",appicondesigner,True,193,0,0,0,Beginner,0,"2013-07-30 16:43:28","Graphic Design"
1194,"Create Flat Designs with Inkscape ",create-flat-designs-with-inkscape,True,77,0,0,0,Beginner,0,"2016-02-14 21:56:08","Graphic Design"
1197,"How To Create Amazing YouTube Custom Thumbnail Images",how-to-create-amazing-youtube-custom-thumbnail-images,True,90,0,0,0,Beginner,0,"2013-09-29 22:43:14","Graphic Design"
1198,"Promotional Design Master Class",promotional-design-master-class,True,31,0,0,0,Beginner,0,"2016-12-24 05:22:40","Graphic Design"
1201,"Learn Calligraphy, Handwriting animation wz After Effects",animate_calligraphy_art,True,110,0,0,0,Beginner,0,"2016-11-03 21:56:02","Graphic Design"
1202,"How To Build Your Own Web Banner Design Business",how-to-build-your-own-web-banner-design-business,True,169,0,0,0,Beginner,0,"2016-07-05 18:41:46","Graphic Design"
1204,"Most Wanted Flat Design Techniques",flat-design-flat-ui-design-flat-colors-flat-design-illustrator,True,71,0,0,0,Intermediate,0,"2016-03-17 18:21:18","Graphic Design"
1205,"3DS MAX - Learn 3Ds MAX tutorial for Beginners in Urdu Hindi",learn-3ds-max-tutorial-for-beginners-in-urdu-hindi,True,10,0,0,0,Beginner,0,"2017-04-18 16:45:59","Graphic Design"
1211,"Zombie Apocalypse Photoshop Actions",zombie-apocalypse-photoshop-actions,True,137,0,0,0,Beginner,0,"2016-09-26 22:19:48","Graphic Design"
1212,"Creative Perspective Illustration with GIMP",creative-perspective,True,85,0,0,0,Beginner,0,"2016-11-24 18:24:48","Graphic Design"
1215,"How do I Create a Stylized Graphics from Images in Photoshop",how-do-i-create-a-stylized-graphics-from-images-in-photoshop,True,126,0,0,0,Beginner,0,"2015-09-28 17:20:55","Graphic Design"
1219,"Mestres do Photoshop",mestres-do-photoshop,True,200,0,0,0,Beginner,0,"2015-08-21 23:40:31","Graphic Design"
1220,"illustrator CC 2015.3 - Curso básico de ferramentas",illustratorcc20153,True,121,0,0,0,Beginner,0,"2016-07-08 15:23:08","Graphic Design"
1225,"Enhance your chroma key with an animated Slides background",enhance-your-chroma-key-with-an-animated-slides-background,True,103,0,0,0,Intermediate,0,"2016-07-04 18:50:33","Graphic Design"
1228,"Rock-Solid Brands",rock-solid-brands,True,24,0,0,0,Beginner,0,"2016-02-17 17:06:32","Graphic Design"
1229,"Typographic Poster Design - From Sketch to Vector",typographic-poster-design-from-sketch-to-vector,True,155,0,0,0,Intermediate,0,"2015-10-08 17:21:31","Graphic Design"
1230,"Photoshop the Art of Clipart",photoshop-the-art-of-clipart,True,7,0,0,0,Beginner,0,"2015-07-05 23:38:42","Graphic Design"
1231,"Design Your Own Fonts. Plus A Bunch Of Typography Secrets.",design-your-own-fonts,True,145,0,0,0,Beginner,0,"2016-07-14 17:03:19","Graphic Design"
1234,"Basic Graphic Design for PowerPoint",basic-graphic-design-for-powerpoint,True,172,0,0,0,Beginner,0,"2015-07-26 23:32:34","Graphic Design"
