course_id,course_title,url,image,course_rating,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
1031,"Uso Básico de Adobe Photoshop",uso-basico-de-adobe-photoshop,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,76,0,0,0,Beginner,0,"2016-02-08 19:47:44","Graphic Design"
1034,"Letras en Adobe Illustrator",letras-en-adobe-illustrator,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,19,0,0,0,Beginner,0,"2014-04-04 21:23:23","Graphic Design"
1035,"Si eres nuevo en Photoshop...Este es tu curso Nº1",photoshopcurso1,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,46,0,0,0,Beginner,0,"2014-06-17 15:15:28","Graphic Design"
1036,"Intro to Illustrator",intro-to-illustrator,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,19,0,0,0,Beginner,0,"2014-07-20 11:12:36","Graphic Design"
1038,"Corel Draw X8 Başlangıç Eğitimi (YENİ)",coreldraw-x8-temel-egitimi-yeni,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,127,0,0,0,Beginner,0,"2017-06-21 19:35:10","Graphic Design"
1040,"8 Stunden professionelles Cinema 4D Training",professionelle-3d-modelle-leicht-verstandlich-erstellen,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,191,0,0,0,Beginner,0,"2016-03-22 20:51:28","Graphic Design"
1042,"Portrait Typography in Photoshop - Anyone can do Typography",portrait-typography-in-photoshop-anyone-can-do-typography,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,61,0,0,0,Beginner,0,"2017-03-06 18:24:49","Graphic Design"
1047,"Adobe Illustrator Advanced Vector Artwork",adobe-illustrator-advance-vector-artwork,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,113,0,0,0,Beginner,0,"2017-02-06 23:07:33","Graphic Design"
1050,Lettering,saibala-lettering,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,120,0,0,0,Beginner,0,"2016-03-24 21:12:01","Graphic Design"
1059,"Designing an eBook Cover that Sells",designing-an-ebook-cover,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,171,0,0,0,Beginner,0,"2015-05-08 21:54:13","Graphic Design"
1062,"Create your own Photoshop brush preset!",create-autumn-leaf-brushes,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,128,0,0,0,Beginner,0,"2016-11-18 01:59:31","Graphic Design"
1064,"How to illustrate in Flash ",how-to-illustrate-in-flash,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,97,0,0,0,Beginner,0,"2015-08-04 20:39:47","Graphic Design"
1066,"Turn your animated greeting card carousel into a music video",turn-your-animated-greeting-card-carousel-into-a-music-video,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,151,0,0,0,Intermediate,0,"2016-07-01 18:35:17","Graphic Design"
1067,"Mastering Photoshop Elements 15 Made Easy Training Tutorial",mastering-photoshop-elements-15-made-easy-training-tutorial,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,56,0,0,0,Beginner,0,"2017-02-03 21:32:31","Graphic Design"
1069,"Learn to Draw Pretty Faces for Comic Books",learn-to-draw-pretty-faces-for-comic-books,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,44,0,0,0,Beginner,0,"2016-08-08 21:01:21","Graphic Design"
1071,"Bestseller!! Learn Illustrator CC in 1 Hour",1hourillustrator,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,2,0,0,0,Beginner,0,"2015-07-28 20:22:14","Graphic Design"
1072,"Learn Professional Book-Cover Designing Photoshop 4 Beginner",learn-professional-book-cover-designing-photoshop,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,187,0,0,0,Beginner,0,"2017-06-13 16:13:33","Graphic Design"
1074,"Book Covers and Graphic Design with PowerPoint 20132016365",book-cover-design-with-microsoft-powerpoint-2013,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,96,0,0,0,Beginner,0,"2015-06-03 16:52:27","Graphic Design"
1078,"Whiteboard Animation, Beginner To Expert - In 1 Hour!",whiteboardanimation,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,25,0,0,0,Beginner,0,"2017-03-14 20:52:30","Graphic Design"
1079,"Advanced Graphic Design-Photoshop CC 2014 for Photographers",advanced-graphic-design-photoshop-cc-2014-for-photographers,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,49,0,0,0,Beginner,0,"2014-12-19 05:55:57","Graphic Design"
1091,"Create Beveled Lettering in Adobe Illustrator",create-beveled-lettering,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,172,0,0,0,Intermediate,0,"2017-02-26 17:17:59","Graphic Design"
1093,"Adobe photoshop The  Flying Land compositing",adobe-photoshop-the-flying-land-compositing,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,183,0,0,0,Beginner,0,"2017-02-20 16:40:15","Graphic Design"
1094,"Learn Mobile App Design in Photoshop",design-iosandroid-icons,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,142,0,0,0,Beginner,0,"2015-01-07 00:46:01","Graphic Design"
1096,"Mastering Text Animation in After Effect",master-text-animation-in-ae,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,174,0,0,0,Intermediate,0,"2017-02-26 19:49:26","Graphic Design"
1097,"How to Design A 2D Character in Illustrator",2d-character-in-illustrator,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,70,0,0,0,Beginner,0,"2017-02-08 22:04:43","Graphic Design"
1099,"Adobe Photoshop CC for Photographers Advanced",adobe-photoshop-cc-for-photographers-advanced,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,45,0,0,0,Advanced,0,"2017-01-19 22:12:04","Graphic Design"
1100,"Adobe InDesign Tips and Tricks",adobe-indesign-best-tutorials,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,16,0,0,0,Beginner,0,"2015-06-22 23:37:56","Graphic Design"
1101,"Photoshop CC Training - Creating Fantastic Album Cover Art",photoshop-cc-training-creating-fantastic-album-cover-art,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,91,0,0,0,Beginner,0,"2016-12-21 19:40:11","Graphic Design"
1102,"Low Poly Portrait Illustration",low-poly-portrait-illustration,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,126,0,0,0,Beginner,0,"2015-08-04 18:48:18","Graphic Design"
1106,"An Easy Introduction to Adobe Photoshop",an-easy-introduction-to-adobe-photoshop,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,11,0,0,0,Beginner,0,"2015-07-07 00:14:56","Graphic Design"
1110,"How to Draw Pinups and Sexy Women",how-to-draw-pinups,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,24,0,0,0,Intermediate,0,"2013-11-19 03:05:51","Graphic Design"
1113,"Icon & Logo Symbol Design in Adobe Illustrator",icondesign,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,193,0,0,0,Beginner,0,"2016-11-23 22:57:18","Graphic Design"
1114,"Sketchbook Pro for Beginners",learn-sketchbook-pro-in-a-weekend,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,170,0,0,0,Beginner,0,"2016-04-01 00:18:17","Graphic Design"
1115,"Photoshop CC 2017 Full Course",photoshop-cc-2017-full-course,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,113,0,0,0,Beginner,0,"2017-04-25 17:12:10","Graphic Design"
1116,"Mobile App Design in Photoshop from Scratch - UI & UX DESIGN",mobile-app-design-in-photoshop-complete-music-app-design,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,144,0,0,0,Beginner,0,"2016-12-28 19:24:07","Graphic Design"
1125,"A Beginners Guide to creating Vector Graphics With Photoshop",beginners-guide-course-to-vector-graphics-with-adobe-photoshop-course,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,115,0,0,0,Beginner,0,"2015-04-05 18:48:19","Graphic Design"
1126,"Adobe Photoshop CS6 para Iniciantes",adobe-photoshop-cs6-para-iniciantes,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,110,0,0,0,Beginner,0,"2017-02-17 20:25:49","Graphic Design"
1129,"Criando um poster com foto colagem digital",criando-poster-digital-foto-colagem,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,36,0,0,0,Beginner,0,"2017-05-25 11:25:50","Graphic Design"
1131,"Interiores Sostenibles 101",interiores-sostenibles-101,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,90,0,0,0,Beginner,0,"2017-04-15 18:43:37","Graphic Design"
1136,"Smashing Photoshop CCCS",smashing-photoshop,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,68,0,0,0,Beginner,0,"2016-04-26 23:02:01","Graphic Design"
1140,"Adobe Illustrator CC - From scratch ",adobe-illustrator-cc-from-scratch,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,73,0,0,0,Beginner,0,"2015-06-26 18:43:13","Graphic Design"
1143,"Learn to create Text fire effect in Adobe Photoshop ",learn-to-create-text-fire-effect-in-adobe-photoshop,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,87,0,0,0,Beginner,0,"2014-12-19 23:19:47","Graphic Design"
1144,"Professional Business Logo Design Using Free Online Tools",professional-business-logo-design-using-free-online-tools,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,192,0,0,0,Beginner,0,"2016-10-31 16:09:48","Graphic Design"
1145,"Beginners Guide to Kindle Ebook Covers Design With Fireworks",beginners-guide-to-kindle-ebook-covers-design-with-fireworks,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,85,0,0,0,Beginner,0,"2017-06-19 19:26:46","Graphic Design"
1149,"photoshop - CURSO DE PHOTOSHOP DO BÁSICO AO AVANÇADO",photoshop-do-basico-ao-avancado,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,141,0,0,0,Beginner,0,"2017-02-06 17:22:18","Graphic Design"
1150,"Photoshop - Revelando os segredos das Fusões",curso-de-photoshop-gratuito,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,184,0,0,0,Advanced,0,"2017-06-08 11:10:08","Graphic Design"
1153,"Digital Art for Beginners",digital-art-101-from-beginner-to-pro,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,110,0,0,0,Beginner,0,"2016-02-14 23:43:10","Graphic Design"
1157,"Adobe Illustrator CC 2017 for beginners",adobe-illustrator-cc-2017,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,135,0,0,0,Beginner,0,"2017-01-31 22:13:11","Graphic Design"
1160,"Learn to Create a Mandala with Adobe Illustrator",learn-to-create-a-mandala-with-adobe-illustrator,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,49,0,0,0,Beginner,0,"2017-04-24 19:24:51","Graphic Design"
1161,"15  Motion Graphic Elements in After Effect (Series 2)",15-motion-graphic-elements-in-after-effect-series-2,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,109,0,0,0,Intermediate,0,"2017-04-11 04:27:34","Graphic Design"
1162,"Fantasy map design",fantasy-map-design,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,13,0,0,0,Beginner,0,"2017-03-16 16:31:23","Graphic Design"
1167,"Getting the Life of an Instructional Designer",getting-the-life-of-an-instructional-designer,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,172,0,0,0,Beginner,0,"2017-05-01 00:12:09","Graphic Design"
1169,"How to create gif animation in photoshop",how-to-create-gif-animation-in-photoshop,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,50,0,0,0,Beginner,0,"2015-06-02 19:06:24","Graphic Design"
1172,"How To Design A Fortune 500 Logo in Illustrator",logo-logo-design-logos-logo-maker-graphic-design-logo-creator,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,99,0,0,0,Intermediate,0,"2016-01-24 22:45:26","Graphic Design"
1174,"Mastering Logo Design - 20 Projects step-by-step",mastering-logo-designing-20-projects-step-by-step,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,118,0,0,0,Beginner,0,"2016-09-25 17:57:11","Graphic Design"
1175,"Learn Adobe Photoshop from scratch to professional",learn-adobe-photoshop-hot-skill-of-today,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,133,0,0,0,Beginner,0,"2017-04-05 21:50:14","Graphic Design"
1180,"Photoshop CC Eğitim Seti (YENİ)",photoshop-cc-egitim-seti-yeni,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,2,0,0,0,Beginner,0,"2017-03-30 22:26:26","Graphic Design"
1182,"Adobe Illustrator Course in Urdu Basics Level Training",adobe-illustrator-course-in-urdu-basics-level-training,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,76,0,0,0,Beginner,0,"2016-01-19 17:22:59","Graphic Design"
1184,"Aula de Photoshop - Aprenda como recortar imagens",aula-de-photoshop-aprenda-como-recortar-imagens,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,79,0,0,0,Beginner,0,"2017-07-03 00:56:30","Graphic Design"
1187,"Learn to code in Python and learn Adobe Photoshop today!",learn-to-code-in-python-and-learn-adobe-photoshop-today,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,185,0,0,0,Beginner,0,"2015-07-08 00:15:12","Graphic Design"
1188,"How to draw Caricatures",how-to-draw-caricatures,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,180,0,0,0,Beginner,0,"2013-08-21 16:58:27","Graphic Design"
1193,"How to Make a Custom Graphic ",customgraphicsforbusiness,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,162,0,0,0,Beginner,0,"2013-10-24 04:16:41","Graphic Design"
1194,"Create Flat Designs with Inkscape ",create-flat-designs-with-inkscape,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,193,0,0,0,Beginner,0,"2016-02-14 21:56:08","Graphic Design"
1196,"Adobe Illustrator Vectors For Hand Letterers",adobe-illustrator-vectors-for-hand-letterers,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,119,0,0,0,Beginner,0,"2016-10-21 18:50:38","Graphic Design"
1198,"Promotional Design Master Class",promotional-design-master-class,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,172,0,0,0,Beginner,0,"2016-12-24 05:22:40","Graphic Design"
1200,"Photoshop JumpStart",photoshop-jumpstart,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,41,0,0,0,Beginner,0,"2015-07-02 21:41:25","Graphic Design"
1208,"Motion Graphic With After Effect From Scratch in 5 Hours",motion-graphic-with-ae,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,18,0,0,0,Beginner,0,"2016-06-01 17:40:56","Graphic Design"
1211,"Zombie Apocalypse Photoshop Actions",zombie-apocalypse-photoshop-actions,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,139,0,0,0,Beginner,0,"2016-09-26 22:19:48","Graphic Design"
1214,"How to draw professional manga artwork by Punix",punix_drawface,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,35,0,0,0,Beginner,0,"2017-04-17 22:55:46","Graphic Design"
1221,"Plantillas Powerpoint para Publicar en Mercadolibre y Ebay",publicacion-rapida-y-profesional-en-mercadolibre,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,98,0,0,0,Beginner,0,"2015-06-08 15:32:34","Graphic Design"
1222,"Crie seu Cartão de Visita no CorelDRAW X8",crie-seu-cartao-de-visita-no-coreldraw-x8,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,102,0,0,0,Beginner,0,"2017-03-02 17:04:04","Graphic Design"
1225,"Enhance your chroma key with an animated Slides background",enhance-your-chroma-key-with-an-animated-slides-background,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,5,0,0,0,Intermediate,0,"2016-07-04 18:50:33","Graphic Design"
1226,"The Complete Motion Graphic Course",complete-motion-graphic-course,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,42,0,0,0,Beginner,0,"2017-02-01 23:42:53","Graphic Design"
1227,"Making Corporate Flyers in Photoshop",making-corporate-flyers-in-photoshop,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,106,0,0,0,Beginner,0,"2016-02-05 19:58:53","Graphic Design"
1228,"Rock-Solid Brands",rock-solid-brands,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,140,0,0,0,Beginner,0,"2016-02-17 17:06:32","Graphic Design"
1229,"Typographic Poster Design - From Sketch to Vector",typographic-poster-design-from-sketch-to-vector,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,176,0,0,0,Intermediate,0,"2015-10-08 17:21:31","Graphic Design"
1238,"Design while you learn InDesign CC",design-while-you-learn-indesign-cc,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,135,0,0,0,Beginner,0,"2014-04-07 17:28:14","Graphic Design"
1239,"R Graph Essentials",r-graph-essentials,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,65,0,0,0,Beginner,0,"2015-01-21 07:26:49","Graphic Design"
1240,"Car Sketching with Simple Analog Tools",car-sketching-with-markers,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,153,0,0,0,Beginner,0,"2016-08-29 18:50:57","Graphic Design"
1241,"Drawing Anime & Manga Style",drawing-anime-and-manga-style,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,163,0,0,0,Beginner,0,"2015-07-10 23:16:44","Graphic Design"
1242,"Inkscape 101 for Beginners - Design Vector Graphics",inkscape-101-for-beginners-design-vector-graphics,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,75,0,0,0,Beginner,0,"2016-06-13 18:28:02","Graphic Design"
1245,"Architectural Drawing For Creatives",architectural-drawing-for-website-and-logo-designers,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,48,0,0,0,Beginner,0,"2017-06-21 15:35:08","Graphic Design"
1246,"Adobe Photoshop (Complete Beginner)",learn-adobe-photoshop-complete-beginner-to-a-fricken-master,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,134,0,0,0,Beginner,0,"2015-12-09 17:17:38","Graphic Design"
1248,"create stunning Photoshop compositions in minutes",create-impressive-photoshop-compositions-in-minutes,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,59,0,0,0,Beginner,0,"2017-06-07 19:24:37","Graphic Design"
1252,"Add realistic car paint to your pencil drawing in Photoshop!",colorize-your-pencil-drawing-in-photoshop,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,80,0,0,0,Beginner,0,"2017-02-02 19:03:50","Graphic Design"
1255,"Step by Step Gif animation in Photoshop",step-by-step-gif-animation-in-photoshop,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,115,0,0,0,Beginner,0,"2015-06-08 18:40:03","Graphic Design"
1256,"Adobe - Create a professional logo step-by-step (Farming)",adobe-create-a-professional-logo-step-by-step-farming,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,184,0,0,0,Beginner,0,"2016-08-18 23:51:44","Graphic Design"
1259,"Silhouettes that Sells",silhouettes-that-sells,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,22,0,0,0,Beginner,0,"2017-03-23 21:08:59","Graphic Design"
1260,"How to design professional PowerPoint business presentation",how-to-design-professional-animated-powerpoint-presentation,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,114,0,0,0,Beginner,0,"2014-11-11 19:49:41","Graphic Design"
1263,"eBook Cover Design",ebooks-cover-design,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,23,0,0,0,Intermediate,0,"2014-11-04 20:56:51","Graphic Design"
1266,"Amazing Graphic Design for Beginners",amazing-graphic-design-for-beginners,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,183,0,0,0,Beginner,0,"2015-07-08 19:58:01","Graphic Design"
1268,"Instant Harmonica - Christmas. Play Jingle Bells Part 1 now",instant-harmonica-christmas-play-jingle-bells-part-1-now,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,101,0,0,0,Beginner,0,"2015-12-11 18:42:43","Musical Instruments"
1281,"Guitar for Beginners - Learn the Basics",learnguitar,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,89,0,0,0,Beginner,0,"2015-06-12 22:33:53","Musical Instruments"
1286,"Improvise On The Piano In 30 Minutes",improvise-on-the-piano-in-30-minutes,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,196,0,0,0,Beginner,0,"2016-08-18 18:24:45","Musical Instruments"
1290,"Instant Harmonica - play two Star Wars themes in 30 minutes ",instant-harmonica-play-two-star-wars-themes-in-30-minutes,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,16,0,0,0,Beginner,0,"2015-07-28 16:49:56","Musical Instruments"
1292,"Learn To Play The Piano Using Pop, R&B and Gospel Chords",learn-to-play-the-piano-using-pop-rb-and-gospel-chords,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,84,0,0,0,Beginner,0,"2013-10-15 18:13:46","Musical Instruments"
1295,"How to Play Piano - Your First Lesson!",how-to-play-piano-course,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,124,0,0,0,Beginner,0,"2017-06-24 04:47:09","Musical Instruments"
1298,"Percussive Fingerstyle Guitar",percussive-fingerstyle-course,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,23,0,0,0,Intermediate,0,"2015-02-02 18:04:46","Musical Instruments"
1302,"Instant Harmonica - play Scarborough Fair in 8 easy lectures",instant-harmonica-play-scarborough-fair-in-8-easy-lectures,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,68,0,0,0,Beginner,0,"2015-07-24 22:22:30","Musical Instruments"
1311,"Beginner Guitar Lessons by Paul Gronow",beginner-guitar-lessons-by-paul-gronow,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,184,0,0,0,Beginner,0,"2016-03-02 17:16:23","Musical Instruments"
